zcta5,year,assessment_type,is_caaspp,is_cst,school_year_complete,n_schools,avg_pct_met_ela,avg_pct_met_math,avg_pct_met_overall,median_pct_met_overall,min_pct_met_overall,max_pct_met_overall,overall_score_range,total_students_tested,total_students_tested_reported_positive,total_students_tested_unreliable,school_quality_extended_eligible
90706,2018,CAASPP,True,False,True,9,39.59,36.85,38.22,39.15,17.54,60.82,43.28,0,False,True,True
90706,2019,CAASPP,True,False,True,10,38.76,38.59,37.2,39.95,9.09,54.94,45.849999999999994,0,False,True,True
90706,2020,INTERPOLATED,False,False,False,6,50.63,37.81,43.48,44.86,29.42,52.35,22.93,0,False,True,True
90706,2021,CAASPP,True,False,True,1,62.5,37.03,49.76,49.76,49.76,49.76,0.0,0,False,True,True
90706,2022,CAASPP,True,False,True,9,37.74,33.56,35.65,34.99,20.77,45.1,24.330000000000002,0,False,True,True
90706,2023,CAASPP,True,False,True,10,39.69,36.83,38.26,38.64,24.02,48.52,24.500000000000004,0,False,True,True
90706,2024,CAASPP,True,False,True,9,38.37,34.14,36.25,39.28,15.22,45.12,29.9,0,False,True,True
90710,2012,CST,False,True,True,4,50.71,64.31,55.04,57.35,44.54,60.92,16.380000000000003,4112,True,False,True
90710,2013,CST,False,True,True,5,45.76,62.84,49.15,49.44,28.35,63.58,35.23,4117,True,False,True
90710,2014,INTERPOLATED,False,False,False,6,42.3,46.5,41.82,42.34,28.92,51.79,22.869999999999997,2058,True,False,True
90710,2015,CAASPP,True,False,True,6,38.83,30.17,34.5,35.25,29.5,40.0,10.5,0,False,True,True
90710,2016,CAASPP,True,False,True,6,38.17,33.17,35.67,37.25,24.0,42.5,18.5,0,False,True,True
90710,2017,CAASPP,True,False,True,6,40.22,31.55,35.89,36.33,25.0,42.9,17.9,0,False,True,True
90710,2018,CAASPP,True,False,True,6,36.27,30.58,33.42,34.56,15.91,42.61,26.7,0,False,True,True
90710,2019,CAASPP,True,False,True,6,40.05,37.87,38.96,38.27,30.34,47.66,17.319999999999997,0,False,True,True
90710,2020,INTERPOLATED,False,False,False,4,39.62,35.94,37.78,37.2,32.7,43.14,10.439999999999998,0,False,True,True
90710,2021,CAASPP,True,False,True,3,39.19,34.0,36.6,36.12,35.06,38.61,3.549999999999997,0,False,True,True
90710,2022,CAASPP,True,False,True,6,38.71,32.31,35.51,36.81,22.73,42.01,19.279999999999998,0,False,True,True
90710,2023,CAASPP,True,False,True,6,38.82,29.83,34.32,36.41,18.0,44.16,26.159999999999997,0,False,True,True
90710,2024,CAASPP,True,False,True,6,40.77,33.34,37.05,41.19,16.66,42.64,25.98,0,False,True,True
90712,2012,CST,False,True,True,9,51.46,69.69,53.72,63.74,8.0,77.0,69.0,6571,True,False,True
90712,2013,CST,False,True,True,9,48.15,67.45,51.09,56.81,0.0,75.71,75.71,6305,True,False,True
90712,2014,INTERPOLATED,False,False,False,8,45.08,54.1,46.24,50.28,9.75,64.85,55.099999999999994,3152,True,False,True
90712,2015,CAASPP,True,False,True,8,42.0,40.75,41.38,43.75,19.5,54.0,34.5,0,False,True,True
90712,2016,CAASPP,True,False,True,8,40.25,39.88,40.06,40.75,17.0,52.5,35.5,0,False,True,True
90712,2017,CAASPP,True,False,True,8,40.93,41.44,41.19,46.71,10.59,56.52,45.93000000000001,0,False,True,True
90712,2018,CAASPP,True,False,True,8,42.12,42.04,42.08,47.18,4.63,58.26,53.629999999999995,0,False,True,True
90712,2019,CAASPP,True,False,True,8,44.14,43.25,43.7,49.7,8.92,54.48,45.559999999999995,0,False,True,True
90712,2020,INTERPOLATED,False,False,False,7,45.72,40.16,42.83,46.26,15.62,54.1,38.480000000000004,0,False,True,True
90712,2021,CAASPP,True,False,True,6,47.29,37.06,41.96,42.83,22.32,53.72,31.4,0,False,True,True
90712,2022,CAASPP,True,False,True,9,43.39,37.4,40.4,46.0,18.06,49.54,31.48,0,False,True,True
90712,2023,CAASPP,True,False,True,9,43.42,38.47,40.95,43.26,11.3,53.49,42.19,0,False,True,True
90712,2024,CAASPP,True,False,True,9,47.05,39.98,43.52,46.12,14.78,54.66,39.879999999999995,0,False,True,True
90713,2012,CST,False,True,True,7,59.56,65.16,61.46,60.0,52.55,69.11,16.560000000000002,10655,True,False,True
90713,2013,CST,False,True,True,7,58.44,64.46,60.59,62.4,50.98,71.32,20.339999999999996,10014,True,False,True
90713,2014,INTERPOLATED,False,False,False,6,50.56,54.06,51.88,53.45,43.49,58.41,14.919999999999995,5007,True,False,True
90713,2015,CAASPP,True,False,True,6,42.67,43.67,43.17,44.5,36.0,45.5,9.5,0,False,True,True
90713,2016,CAASPP,True,False,True,6,45.83,48.5,47.17,48.0,40.0,51.5,11.5,0,False,True,True
90713,2017,CAASPP,True,False,True,6,47.32,48.75,48.04,48.04,43.3,54.65,11.350000000000001,0,False,True,True
90713,2018,CAASPP,True,False,True,6,48.22,46.84,47.53,46.58,38.89,59.42,20.53,0,False,True,True
90713,2019,CAASPP,True,False,True,6,47.53,44.52,46.02,44.99,39.66,55.36,15.700000000000003,0,False,True,True
90713,2020,INTERPOLATED,False,False,False,6,51.25,46.36,48.33,45.75,41.54,59.04,17.5,0,False,True,True
90713,2021,CAASPP,True,False,True,5,54.97,48.2,50.64,46.51,43.43,62.73,19.299999999999997,0,False,True,True
90713,2022,CAASPP,True,False,True,6,50.43,42.55,46.49,45.76,37.18,59.58,22.4,0,False,True,True
90713,2023,CAASPP,True,False,True,6,49.85,45.28,47.56,44.9,33.67,61.52,27.85,0,False,True,True
90713,2024,CAASPP,True,False,True,6,47.06,44.56,45.81,42.3,35.34,61.64,26.299999999999997,0,False,True,True
90715,2012,CST,False,True,True,5,51.18,59.12,54.5,52.59,48.16,67.45,19.290000000000006,3741,True,False,True
90715,2013,CST,False,True,True,5,53.46,61.72,56.67,56.22,52.5,64.96,12.459999999999994,3584,True,False,True
90715,2014,INTERPOLATED,False,False,False,5,48.03,50.66,48.89,48.61,44.0,55.48,11.479999999999997,1792,True,False,True
90715,2015,CAASPP,True,False,True,5,42.6,39.6,41.1,41.0,35.5,46.0,10.5,0,False,True,True
90715,2016,CAASPP,True,False,True,5,44.0,43.4,43.7,42.5,40.0,52.0,12.0,0,False,True,True
90715,2017,CAASPP,True,False,True,5,42.32,42.37,42.34,41.94,40.48,43.95,3.470000000000006,0,False,True,True
90715,2018,CAASPP,True,False,True,5,42.62,41.54,42.08,41.23,39.72,44.6,4.880000000000003,0,False,True,True
90715,2019,CAASPP,True,False,True,5,44.06,42.52,43.29,41.64,41.19,47.16,5.969999999999999,0,False,True,True
90715,2020,INTERPOLATED,False,False,False,3,52.03,51.26,51.64,50.82,50.6,53.58,2.979999999999997,0,False,True,True
90715,2021,CAASPP,True,False,True,1,60.0,60.0,60.0,60.0,60.0,60.0,0.0,0,False,True,True
90715,2022,CAASPP,True,False,True,5,39.18,36.49,37.84,37.12,34.88,42.86,7.979999999999997,0,False,True,True
90715,2023,CAASPP,True,False,True,5,40.09,37.13,38.61,39.99,33.25,42.86,9.61,0,False,True,True
90715,2024,CAASPP,True,False,True,5,39.05,34.75,36.9,33.78,29.67,44.9,15.229999999999997,0,False,True,True
90716,2012,CST,False,True,True,3,40.53,48.34,44.44,45.08,40.38,47.85,7.469999999999999,1694,True,False,True
90716,2013,CST,False,True,True,3,41.36,51.36,46.36,44.88,42.24,51.96,9.719999999999999,1614,True,False,True
90716,2014,INTERPOLATED,False,False,False,3,40.18,45.02,42.6,40.94,39.37,47.48,8.11,807,True,False,True
90716,2015,CAASPP,True,False,True,3,39.0,38.67,38.83,37.0,36.5,43.0,6.5,0,False,True,True
90716,2016,CAASPP,True,False,True,3,39.0,42.33,40.67,40.5,38.5,43.0,4.5,0,False,True,True
90716,2017,CAASPP,True,False,True,3,42.97,43.95,43.46,42.72,40.05,47.6,7.550000000000004,0,False,True,True
90716,2018,CAASPP,True,False,True,3,40.28,41.73,41.0,41.04,35.38,46.6,11.219999999999999,0,False,True,True
90716,2019,CAASPP,True,False,True,3,41.75,45.05,43.4,42.66,38.12,49.4,11.280000000000001,0,False,True,True
90716,2020,INTERPOLATED,False,False,False,2,50.04,39.19,44.61,44.24,41.97,47.61,5.640000000000001,0,False,True,True
90716,2021,CAASPP,True,False,True,1,58.33,33.33,45.83,45.83,45.83,45.83,0.0,0,False,True,True
90716,2022,CAASPP,True,False,True,3,40.08,36.7,38.39,37.46,36.73,40.98,4.25,0,False,True,True
90716,2023,CAASPP,True,False,True,3,41.07,35.04,38.06,38.34,34.86,40.96,6.100000000000001,0,False,True,True
90716,2024,CAASPP,True,False,True,3,39.1,36.45,37.78,37.14,36.77,39.41,2.6399999999999935,0,False,True,True
90717,2012,CST,False,True,True,3,63.56,63.78,63.67,68.61,44.91,77.49,32.58,4657,True,False,True
90717,2013,CST,False,True,True,3,60.36,64.56,62.46,66.24,43.78,77.35,33.56999999999999,4417,True,False,True
90717,2014,INTERPOLATED,False,False,False,3,52.18,54.62,53.4,56.62,41.39,62.18,20.79,2208,True,False,True
90717,2015,CAASPP,True,False,True,3,44.0,44.67,44.33,47.0,39.0,47.0,8.0,0,False,True,True
90717,2016,CAASPP,True,False,True,3,44.33,45.0,44.67,43.0,41.0,50.0,9.0,0,False,True,True
90717,2017,CAASPP,True,False,True,3,43.32,46.14,44.73,44.7,41.25,48.24,6.990000000000002,0,False,True,True
90717,2018,CAASPP,True,False,True,3,42.99,47.54,45.27,43.58,38.94,53.28,14.340000000000003,0,False,True,True
90717,2019,CAASPP,True,False,True,3,46.49,46.18,46.34,42.2,41.76,55.04,13.280000000000001,0,False,True,True
90717,2022,CAASPP,True,False,True,3,46.74,45.08,45.91,41.34,38.23,58.16,19.93,0,False,True,True
90717,2023,CAASPP,True,False,True,3,44.34,47.95,46.14,44.9,37.78,55.76,17.979999999999997,0,False,True,True
90717,2024,CAASPP,True,False,True,3,45.57,48.21,46.89,41.46,38.4,60.82,22.42,0,False,True,True
90720,2012,CST,False,True,True,9,77.57,89.97,78.37,86.38,4.0,96.68,92.68,10171,True,False,True
90720,2013,CST,False,True,True,9,77.1,91.13,78.97,85.26,8.0,97.28,89.28,10277,True,False,True
90720,2014,INTERPOLATED,False,False,False,8,67.05,75.76,68.83,71.26,29.75,84.64,54.89,5138,True,False,True
90720,2015,CAASPP,True,False,True,8,57.0,60.38,58.69,57.25,51.5,72.0,20.5,0,False,True,True
90720,2016,CAASPP,True,False,True,8,65.0,65.25,65.12,62.5,56.0,81.0,25.0,0,False,True,True
