city,county,year,minimum_wage_year_start,minimum_wage_annual_avg,ordinance_type,minimum_wage_backfilled,minimum_wage_source_detail
Roseville,Placer,2017,10.5,10.5,State Law,False,input_minimum_wage_updated
Roseville,Placer,2018,11.0,11.0,State Law,False,input_minimum_wage_updated
Roseville,Placer,2019,12.0,12.0,State Law,False,input_minimum_wage_updated
Roseville,Placer,2020,13.0,13.0,State Law,False,input_minimum_wage_updated
Roseville,Placer,2021,14.0,14.0,State Law,False,input_minimum_wage_updated
Roseville,Placer,2022,15.0,15.0,State Law,False,input_minimum_wage_updated
Roseville,Placer,2023,15.5,15.5,State Law,False,input_minimum_wage_updated
Roseville,Placer,2024,16.0,16.0,State Law,False,input_minimum_wage_updated
Roseville,Placer,2025,16.5,16.5,State Law,False,input_minimum_wage_updated
Roseville,Placer,2026,16.9,16.9,State Law,False,input_minimum_wage_updated
Unincorporated / Other,Placer,2012,8.0,8.0,State Law,True,state_law_backfill_pre_input_years
Unincorporated / Other,Placer,2013,8.0,8.0,State Law,True,state_law_backfill_pre_input_years
Unincorporated / Other,Placer,2014,8.0,8.504109589041096,State Law,True,state_law_backfill_pre_input_years
Unincorporated / Other,Placer,2015,9.0,9.0,State Law,True,state_law_backfill_pre_input_years
Unincorporated / Other,Placer,2016,10.0,10.0,State Law,False,input_minimum_wage_updated
Unincorporated / Other,Placer,2017,10.5,10.5,State Law,False,input_minimum_wage_updated
Unincorporated / Other,Placer,2018,11.0,11.0,State Law,False,input_minimum_wage_updated
Unincorporated / Other,Placer,2019,12.0,12.0,State Law,False,input_minimum_wage_updated
Unincorporated / Other,Placer,2020,13.0,13.0,State Law,False,input_minimum_wage_updated
Unincorporated / Other,Placer,2021,14.0,14.0,State Law,False,input_minimum_wage_updated
Unincorporated / Other,Placer,2022,15.0,15.0,State Law,False,input_minimum_wage_updated
Unincorporated / Other,Placer,2023,15.5,15.5,State Law,False,input_minimum_wage_updated
Unincorporated / Other,Placer,2024,16.0,16.0,State Law,False,input_minimum_wage_updated
Unincorporated / Other,Placer,2025,16.5,16.5,State Law,False,input_minimum_wage_updated
Unincorporated / Other,Placer,2026,16.9,16.9,State Law,False,input_minimum_wage_updated
Portola,Plumas,2012,8.0,8.0,State Law,True,state_law_backfill_pre_input_years
Portola,Plumas,2013,8.0,8.0,State Law,True,state_law_backfill_pre_input_years
Portola,Plumas,2014,8.0,8.504109589041096,State Law,True,state_law_backfill_pre_input_years
Portola,Plumas,2015,9.0,9.0,State Law,True,state_law_backfill_pre_input_years
Portola,Plumas,2016,10.0,10.0,State Law,False,input_minimum_wage_updated
Portola,Plumas,2017,10.5,10.5,State Law,False,input_minimum_wage_updated
Portola,Plumas,2018,11.0,11.0,State Law,False,input_minimum_wage_updated
Portola,Plumas,2019,12.0,12.0,State Law,False,input_minimum_wage_updated
Portola,Plumas,2020,13.0,13.0,State Law,False,input_minimum_wage_updated
Portola,Plumas,2021,14.0,14.0,State Law,False,input_minimum_wage_updated
Portola,Plumas,2022,15.0,15.0,State Law,False,input_minimum_wage_updated
Portola,Plumas,2023,15.5,15.5,State Law,False,input_minimum_wage_updated
Portola,Plumas,2024,16.0,16.0,State Law,False,input_minimum_wage_updated
Portola,Plumas,2025,16.5,16.5,State Law,False,input_minimum_wage_updated
Portola,Plumas,2026,16.9,16.9,State Law,False,input_minimum_wage_updated
Unincorporated / Other,Plumas,2012,8.0,8.0,State Law,True,state_law_backfill_pre_input_years
Unincorporated / Other,Plumas,2013,8.0,8.0,State Law,True,state_law_backfill_pre_input_years
Unincorporated / Other,Plumas,2014,8.0,8.504109589041096,State Law,True,state_law_backfill_pre_input_years
Unincorporated / Other,Plumas,2015,9.0,9.0,State Law,True,state_law_backfill_pre_input_years
Unincorporated / Other,Plumas,2016,10.0,10.0,State Law,False,input_minimum_wage_updated
Unincorporated / Other,Plumas,2017,10.5,10.5,State Law,False,input_minimum_wage_updated
Unincorporated / Other,Plumas,2018,11.0,11.0,State Law,False,input_minimum_wage_updated
Unincorporated / Other,Plumas,2019,12.0,12.0,State Law,False,input_minimum_wage_updated
Unincorporated / Other,Plumas,2020,13.0,13.0,State Law,False,input_minimum_wage_updated
Unincorporated / Other,Plumas,2021,14.0,14.0,State Law,False,input_minimum_wage_updated
Unincorporated / Other,Plumas,2022,15.0,15.0,State Law,False,input_minimum_wage_updated
Unincorporated / Other,Plumas,2023,15.5,15.5,State Law,False,input_minimum_wage_updated
Unincorporated / Other,Plumas,2024,16.0,16.0,State Law,False,input_minimum_wage_updated
Unincorporated / Other,Plumas,2025,16.5,16.5,State Law,False,input_minimum_wage_updated
Unincorporated / Other,Plumas,2026,16.9,16.9,State Law,False,input_minimum_wage_updated
Banning,Riverside,2012,8.0,8.0,State Law,True,state_law_backfill_pre_input_years
Banning,Riverside,2013,8.0,8.0,State Law,True,state_law_backfill_pre_input_years
Banning,Riverside,2014,8.0,8.504109589041096,State Law,True,state_law_backfill_pre_input_years
Banning,Riverside,2015,9.0,9.0,State Law,True,state_law_backfill_pre_input_years
Banning,Riverside,2016,10.0,10.0,State Law,False,input_minimum_wage_updated
Banning,Riverside,2017,10.5,10.5,State Law,False,input_minimum_wage_updated
Banning,Riverside,2018,11.0,11.0,State Law,False,input_minimum_wage_updated
Banning,Riverside,2019,12.0,12.0,State Law,False,input_minimum_wage_updated
Banning,Riverside,2020,13.0,13.0,State Law,False,input_minimum_wage_updated
Banning,Riverside,2021,14.0,14.0,State Law,False,input_minimum_wage_updated
Banning,Riverside,2022,15.0,15.0,State Law,False,input_minimum_wage_updated
Banning,Riverside,2023,15.5,15.5,State Law,False,input_minimum_wage_updated
Banning,Riverside,2024,16.0,16.0,State Law,False,input_minimum_wage_updated
Banning,Riverside,2025,16.5,16.5,State Law,False,input_minimum_wage_updated
Banning,Riverside,2026,16.9,16.9,State Law,False,input_minimum_wage_updated
Beaumont,Riverside,2012,8.0,8.0,State Law,True,state_law_backfill_pre_input_years
Beaumont,Riverside,2013,8.0,8.0,State Law,True,state_law_backfill_pre_input_years
Beaumont,Riverside,2014,8.0,8.504109589041096,State Law,True,state_law_backfill_pre_input_years
Beaumont,Riverside,2015,9.0,9.0,State Law,True,state_law_backfill_pre_input_years
Beaumont,Riverside,2016,10.0,10.0,State Law,False,input_minimum_wage_updated
Beaumont,Riverside,2017,10.5,10.5,State Law,False,input_minimum_wage_updated
Beaumont,Riverside,2018,11.0,11.0,State Law,False,input_minimum_wage_updated
Beaumont,Riverside,2019,12.0,12.0,State Law,False,input_minimum_wage_updated
Beaumont,Riverside,2020,13.0,13.0,State Law,False,input_minimum_wage_updated
Beaumont,Riverside,2021,14.0,14.0,State Law,False,input_minimum_wage_updated
Beaumont,Riverside,2022,15.0,15.0,State Law,False,input_minimum_wage_updated
Beaumont,Riverside,2023,15.5,15.5,State Law,False,input_minimum_wage_updated
Beaumont,Riverside,2024,16.0,16.0,State Law,False,input_minimum_wage_updated
Beaumont,Riverside,2025,16.5,16.5,State Law,False,input_minimum_wage_updated
Beaumont,Riverside,2026,16.9,16.9,State Law,False,input_minimum_wage_updated
Blythe,Riverside,2012,8.0,8.0,State Law,True,state_law_backfill_pre_input_years
Blythe,Riverside,2013,8.0,8.0,State Law,True,state_law_backfill_pre_input_years
Blythe,Riverside,2014,8.0,8.504109589041096,State Law,True,state_law_backfill_pre_input_years
Blythe,Riverside,2015,9.0,9.0,State Law,True,state_law_backfill_pre_input_years
Blythe,Riverside,2016,10.0,10.0,State Law,False,input_minimum_wage_updated
Blythe,Riverside,2017,10.5,10.5,State Law,False,input_minimum_wage_updated
Blythe,Riverside,2018,11.0,11.0,State Law,False,input_minimum_wage_updated
Blythe,Riverside,2019,12.0,12.0,State Law,False,input_minimum_wage_updated
Blythe,Riverside,2020,13.0,13.0,State Law,False,input_minimum_wage_updated
Blythe,Riverside,2021,14.0,14.0,State Law,False,input_minimum_wage_updated
Blythe,Riverside,2022,15.0,15.0,State Law,False,input_minimum_wage_updated
Blythe,Riverside,2023,15.5,15.5,State Law,False,input_minimum_wage_updated
Blythe,Riverside,2024,16.0,16.0,State Law,False,input_minimum_wage_updated
Blythe,Riverside,2025,16.5,16.5,State Law,False,input_minimum_wage_updated
Blythe,Riverside,2026,16.9,16.9,State Law,False,input_minimum_wage_updated
Calimesa,Riverside,2012,8.0,8.0,State Law,True,state_law_backfill_pre_input_years
Calimesa,Riverside,2013,8.0,8.0,State Law,True,state_law_backfill_pre_input_years
Calimesa,Riverside,2014,8.0,8.504109589041096,State Law,True,state_law_backfill_pre_input_years
Calimesa,Riverside,2015,9.0,9.0,State Law,True,state_law_backfill_pre_input_years
Calimesa,Riverside,2016,10.0,10.0,State Law,False,input_minimum_wage_updated
Calimesa,Riverside,2017,10.5,10.5,State Law,False,input_minimum_wage_updated
Calimesa,Riverside,2018,11.0,11.0,State Law,False,input_minimum_wage_updated
Calimesa,Riverside,2019,12.0,12.0,State Law,False,input_minimum_wage_updated
Calimesa,Riverside,2020,13.0,13.0,State Law,False,input_minimum_wage_updated
Calimesa,Riverside,2021,14.0,14.0,State Law,False,input_minimum_wage_updated
Calimesa,Riverside,2022,15.0,15.0,State Law,False,input_minimum_wage_updated
Calimesa,Riverside,2023,15.5,15.5,State Law,False,input_minimum_wage_updated
Calimesa,Riverside,2024,16.0,16.0,State Law,False,input_minimum_wage_updated
Calimesa,Riverside,2025,16.5,16.5,State Law,False,input_minimum_wage_updated
Calimesa,Riverside,2026,16.9,16.9,State Law,False,input_minimum_wage_updated
Canyon Lake,Riverside,2012,8.0,8.0,State Law,True,state_law_backfill_pre_input_years
Canyon Lake,Riverside,2013,8.0,8.0,State Law,True,state_law_backfill_pre_input_years
Canyon Lake,Riverside,2014,8.0,8.504109589041096,State Law,True,state_law_backfill_pre_input_years
Canyon Lake,Riverside,2015,9.0,9.0,State Law,True,state_law_backfill_pre_input_years
Canyon Lake,Riverside,2016,10.0,10.0,State Law,False,input_minimum_wage_updated
Canyon Lake,Riverside,2017,10.5,10.5,State Law,False,input_minimum_wage_updated
Canyon Lake,Riverside,2018,11.0,11.0,State Law,False,input_minimum_wage_updated
Canyon Lake,Riverside,2019,12.0,12.0,State Law,False,input_minimum_wage_updated
Canyon Lake,Riverside,2020,13.0,13.0,State Law,False,input_minimum_wage_updated
Canyon Lake,Riverside,2021,14.0,14.0,State Law,False,input_minimum_wage_updated
Canyon Lake,Riverside,2022,15.0,15.0,State Law,False,input_minimum_wage_updated
Canyon Lake,Riverside,2023,15.5,15.5,State Law,False,input_minimum_wage_updated
Canyon Lake,Riverside,2024,16.0,16.0,State Law,False,input_minimum_wage_updated
Canyon Lake,Riverside,2025,16.5,16.5,State Law,False,input_minimum_wage_updated
Canyon Lake,Riverside,2026,16.9,16.9,State Law,False,input_minimum_wage_updated
Cathedral City,Riverside,2012,8.0,8.0,State Law,True,state_law_backfill_pre_input_years
Cathedral City,Riverside,2013,8.0,8.0,State Law,True,state_law_backfill_pre_input_years
Cathedral City,Riverside,2014,8.0,8.504109589041096,State Law,True,state_law_backfill_pre_input_years
Cathedral City,Riverside,2015,9.0,9.0,State Law,True,state_law_backfill_pre_input_years
Cathedral City,Riverside,2016,10.0,10.0,State Law,False,input_minimum_wage_updated
Cathedral City,Riverside,2017,10.5,10.5,State Law,False,input_minimum_wage_updated
Cathedral City,Riverside,2018,11.0,11.0,State Law,False,input_minimum_wage_updated
Cathedral City,Riverside,2019,12.0,12.0,State Law,False,input_minimum_wage_updated
Cathedral City,Riverside,2020,13.0,13.0,State Law,False,input_minimum_wage_updated
Cathedral City,Riverside,2021,14.0,14.0,State Law,False,input_minimum_wage_updated
Cathedral City,Riverside,2022,15.0,15.0,State Law,False,input_minimum_wage_updated
Cathedral City,Riverside,2023,15.5,15.5,State Law,False,input_minimum_wage_updated
Cathedral City,Riverside,2024,16.0,16.0,State Law,False,input_minimum_wage_updated
Cathedral City,Riverside,2025,16.5,16.5,State Law,False,input_minimum_wage_updated
Cathedral City,Riverside,2026,16.9,16.9,State Law,False,input_minimum_wage_updated
Coachella,Riverside,2012,8.0,8.0,State Law,True,state_law_backfill_pre_input_years
Coachella,Riverside,2013,8.0,8.0,State Law,True,state_law_backfill_pre_input_years
Coachella,Riverside,2014,8.0,8.504109589041096,State Law,True,state_law_backfill_pre_input_years
Coachella,Riverside,2015,9.0,9.0,State Law,True,state_law_backfill_pre_input_years
Coachella,Riverside,2016,10.0,10.0,State Law,False,input_minimum_wage_updated
Coachella,Riverside,2017,10.5,10.5,State Law,False,input_minimum_wage_updated
Coachella,Riverside,2018,11.0,11.0,State Law,False,input_minimum_wage_updated
Coachella,Riverside,2019,12.0,12.0,State Law,False,input_minimum_wage_updated
Coachella,Riverside,2020,13.0,13.0,State Law,False,input_minimum_wage_updated
Coachella,Riverside,2021,14.0,14.0,State Law,False,input_minimum_wage_updated
Coachella,Riverside,2022,15.0,15.0,State Law,False,input_minimum_wage_updated
Coachella,Riverside,2023,15.5,15.5,State Law,False,input_minimum_wage_updated
Coachella,Riverside,2024,16.0,16.0,State Law,False,input_minimum_wage_updated
Coachella,Riverside,2025,16.5,16.5,State Law,False,input_minimum_wage_updated
Coachella,Riverside,2026,16.9,16.9,State Law,False,input_minimum_wage_updated
Corona,Riverside,2012,8.0,8.0,State Law,True,state_law_backfill_pre_input_years
Corona,Riverside,2013,8.0,8.0,State Law,True,state_law_backfill_pre_input_years
Corona,Riverside,2014,8.0,8.504109589041096,State Law,True,state_law_backfill_pre_input_years
Corona,Riverside,2015,9.0,9.0,State Law,True,state_law_backfill_pre_input_years
Corona,Riverside,2016,10.0,10.0,State Law,False,input_minimum_wage_updated
Corona,Riverside,2017,10.5,10.5,State Law,False,input_minimum_wage_updated
Corona,Riverside,2018,11.0,11.0,State Law,False,input_minimum_wage_updated
Corona,Riverside,2019,12.0,12.0,State Law,False,input_minimum_wage_updated
Corona,Riverside,2020,13.0,13.0,State Law,False,input_minimum_wage_updated
Corona,Riverside,2021,14.0,14.0,State Law,False,input_minimum_wage_updated
Corona,Riverside,2022,15.0,15.0,State Law,False,input_minimum_wage_updated
Corona,Riverside,2023,15.5,15.5,State Law,False,input_minimum_wage_updated
Corona,Riverside,2024,16.0,16.0,State Law,False,input_minimum_wage_updated
Corona,Riverside,2025,16.5,16.5,State Law,False,input_minimum_wage_updated
Corona,Riverside,2026,16.9,16.9,State Law,False,input_minimum_wage_updated
Desert Hot Springs,Riverside,2012,8.0,8.0,State Law,True,state_law_backfill_pre_input_years
Desert Hot Springs,Riverside,2013,8.0,8.0,State Law,True,state_law_backfill_pre_input_years
Desert Hot Springs,Riverside,2014,8.0,8.504109589041096,State Law,True,state_law_backfill_pre_input_years
Desert Hot Springs,Riverside,2015,9.0,9.0,State Law,True,state_law_backfill_pre_input_years
Desert Hot Springs,Riverside,2016,10.0,10.0,State Law,False,input_minimum_wage_updated
Desert Hot Springs,Riverside,2017,10.5,10.5,State Law,False,input_minimum_wage_updated
Desert Hot Springs,Riverside,2018,11.0,11.0,State Law,False,input_minimum_wage_updated
Desert Hot Springs,Riverside,2019,12.0,12.0,State Law,False,input_minimum_wage_updated
Desert Hot Springs,Riverside,2020,13.0,13.0,State Law,False,input_minimum_wage_updated
Desert Hot Springs,Riverside,2021,14.0,14.0,State Law,False,input_minimum_wage_updated
Desert Hot Springs,Riverside,2022,15.0,15.0,State Law,False,input_minimum_wage_updated
Desert Hot Springs,Riverside,2023,15.5,15.5,State Law,False,input_minimum_wage_updated
Desert Hot Springs,Riverside,2024,16.0,16.0,State Law,False,input_minimum_wage_updated
Desert Hot Springs,Riverside,2025,16.5,16.5,State Law,False,input_minimum_wage_updated
Desert Hot Springs,Riverside,2026,16.9,16.9,State Law,False,input_minimum_wage_updated
Hemet,Riverside,2012,8.0,8.0,State Law,True,state_law_backfill_pre_input_years
Hemet,Riverside,2013,8.0,8.0,State Law,True,state_law_backfill_pre_input_years
Hemet,Riverside,2014,8.0,8.504109589041096,State Law,True,state_law_backfill_pre_input_years
Hemet,Riverside,2015,9.0,9.0,State Law,True,state_law_backfill_pre_input_years
Hemet,Riverside,2016,10.0,10.0,State Law,False,input_minimum_wage_updated
Hemet,Riverside,2017,10.5,10.5,State Law,False,input_minimum_wage_updated
Hemet,Riverside,2018,11.0,11.0,State Law,False,input_minimum_wage_updated
Hemet,Riverside,2019,12.0,12.0,State Law,False,input_minimum_wage_updated
Hemet,Riverside,2020,13.0,13.0,State Law,False,input_minimum_wage_updated
Hemet,Riverside,2021,14.0,14.0,State Law,False,input_minimum_wage_updated
Hemet,Riverside,2022,15.0,15.0,State Law,False,input_minimum_wage_updated
Hemet,Riverside,2023,15.5,15.5,State Law,False,input_minimum_wage_updated
Hemet,Riverside,2024,16.0,16.0,State Law,False,input_minimum_wage_updated
Hemet,Riverside,2025,16.5,16.5,State Law,False,input_minimum_wage_updated
Hemet,Riverside,2026,16.9,16.9,State Law,False,input_minimum_wage_updated
Indian Wells,Riverside,2012,8.0,8.0,State Law,True,state_law_backfill_pre_input_years
Indian Wells,Riverside,2013,8.0,8.0,State Law,True,state_law_backfill_pre_input_years
Indian Wells,Riverside,2014,8.0,8.504109589041096,State Law,True,state_law_backfill_pre_input_years
Indian Wells,Riverside,2015,9.0,9.0,State Law,True,state_law_backfill_pre_input_years
Indian Wells,Riverside,2016,10.0,10.0,State Law,False,input_minimum_wage_updated
Indian Wells,Riverside,2017,10.5,10.5,State Law,False,input_minimum_wage_updated
Indian Wells,Riverside,2018,11.0,11.0,State Law,False,input_minimum_wage_updated
Indian Wells,Riverside,2019,12.0,12.0,State Law,False,input_minimum_wage_updated
Indian Wells,Riverside,2020,13.0,13.0,State Law,False,input_minimum_wage_updated
Indian Wells,Riverside,2021,14.0,14.0,State Law,False,input_minimum_wage_updated
Indian Wells,Riverside,2022,15.0,15.0,State Law,False,input_minimum_wage_updated
Indian Wells,Riverside,2023,15.5,15.5,State Law,False,input_minimum_wage_updated
Indian Wells,Riverside,2024,16.0,16.0,State Law,False,input_minimum_wage_updated
Indian Wells,Riverside,2025,16.5,16.5,State Law,False,input_minimum_wage_updated
Indian Wells,Riverside,2026,16.9,16.9,State Law,False,input_minimum_wage_updated
Indio,Riverside,2012,8.0,8.0,State Law,True,state_law_backfill_pre_input_years
Indio,Riverside,2013,8.0,8.0,State Law,True,state_law_backfill_pre_input_years
